52,1,2697337,42446,1
85,0,7541656,42627,1
47,0,8910743,42679,1
75,1,4582127,42490,0
80,0,2669972,42452,1
11,0,3350193,42797,0
6,1,4018652,42567,0
41,0,2650532,42636,0
65,1,1229509,42779,0
18,0,3200541,42802,1
70,1,4025511,42784,0
49,0,538531,42404,0
87,1,7476384,42474,1
59,0,223731,42450,1
81,0,2473601,42782,1
39,0,544813,42723,1
37,0,2616244,42596,1
60,1,7555830,42823,0
48,1,6332470,42461,0
45,0,5998015,42497,0
59,0,3052004,42564,0
36,0,6602341,42701,1
72,1,1510299,42665,0
70,1,3883466,42505,0
37,1,2323360,42393,1
61,1,261828,42749,1
68,0,2911678,42461,1
98,0,9695577,42398,0
11,0,6605783,42690,0
15,1,9269657,42646,0
52,0,6341646,42671,0
83,0,4139747,42487,0
57,1,785640,42699,1
34,0,4426395,42502,1
76,0,9992491,42507,0
80,1,1010702,42539,1
81,1,3698479,42660,0
37,0,9059400,42631,1
18,0,115402,42782,0
55,0,8318480,42578,1
81,1,528536,42579,1
71,1,9452414,42472,1
28,1,165708,42502,0
8,0,6486642,42750,1
96,0,5520542,42652,0
46,0,2747948,42769,1
2,0,3207812,42739,0
80,0,8067950,42487,1
58,0,8647659,42565,0
51,1,4125631,42482,1
70,1,5180368,42385,0
66,1,9022642,42814,0
46,1,6803108,42820,0
80,1,4130730,42576,1
27,1,4764467,42413,0
70,1,3814413,42666,0
96,1,2991719,42716,0
74,0,1313913,42535,0
18,1,4756777,42802,0
53,1,8443050,42811,0
98,1,6356531,42483,0
17,1,2052066,42643,0
23,1,4456629,42805,1
59,0,2873668,42370,0
7,1,3701677,42500,1
19,1,9551942,42699,1
4,0,8537004,42391,0
91,1,1209732,42785,1
74,0,3089386,42683,0
37,1,6321130,42629,1
89,0,6258953,42671,1
17,1,4159391,42417,1
21,1,8621110,42730,0
86,1,1449154,42436,0
22,0,1427686,42646,0
82,0,7406477,42510,0
91,1,9804625,42473,0
45,1,5215039,42697,1
50,1,5560053,42799,0
79,1,5067725,42483,0
35,0,2188773,42526,0
77,1,9092881,42747,0
62,1,9586207,42401,0
49,0,7174811,42563,0
36,1,8687211,42645,0
82,0,7766032,42408,0
32,0,4292837,42429,0
54,0,6983832,42553,1
69,0,1866744,42718,0
89,0,5260807,42545,1
60,1,8091107,42646,1
63,1,2989446,42706,1
19,1,783992,42682,1
40,0,7927114,42664,0
6,1,5640531,42431,0
23,0,6172585,42630,0
18,1,8409590,42493,1
13,0,4475586,42637,1
98,0,8712476,42477,1
96,1,924763,42588,1
4,0,8363031,42625,1
43,1,2873874,42796,1
17,0,2910173,42480,0
56,1,5402285,42702,0
25,0,2854250,42578,0
4,1,4789971,42783,1
90,0,6852969,42461,1
77,1,5750954,42700,1
11,0,2143126,42599,1
46,0,6951488,42709,0
36,1,5771756,42520,1
68,1,522598,42748,0
14,0,8376611,42489,1
84,1,9446106,42615,0
93,1,9346090,42626,0
46,1,7326912,42765,0
98,1,4610977,42710,1
37,1,4533859,42631,0
28,1,8867590,42374,1
29,1,6246742,42740,0
58,1,3018554,42583,1
42,0,6136878,42545,1
27,1,7719501,42420,0
40,0,7940815,42388,1
81,1,2720200,42801,0
78,0,8163752,42497,0
76,1,7605041,42753,0
56,1,2637058,42610,0
93,1,4328488,42808,1
13,1,8701934,42824,1
47,1,908881,42503,0
25,0,7695287,42504,1
53,1,6053299,42532,0
28,0,9478174,42455,0
13,0,2332709,42531,1
58,1,3957201,42540,1
23,1,6844453,42694,1
7,0,5833764,42708,0
27,0,5935989,42385,1
4,0,4058967,42424,0
91,0,7554557,42672,1
28,0,6548141,42785,0
59,0,360854,42648,1
11,0,9035210,42609,1
31,1,6847757,42693,1
20,1,6096810,42524,1
90,1,5780963,42538,0
47,0,7503360,42675,1
49,0,8580788,42643,1
69,1,8171581,42704,0
49,0,5751724,42607,0
60,1,9187936,42655,1
84,1,3835254,42557,1
39,0,5430777,42412,1
68,0,1175641,42804,1
62,1,9456456,42563,0
34,1,2010171,42801,1
16,1,4317025,42741,0
6,0,7146817,42463,1
64,0,3928203,42626,1
47,0,2247748,42586,0
43,0,9954080,42572,1
10,1,9665916,42797,0
8,0,8956708,42376,0
81,1,6626901,42420,1
16,0,73907,42371,1
7,1,7192594,42612,0
97,1,6323082,42529,1
1,1,6901903,42501,1
49,1,3434485,42741,1
70,1,354219,42450,0
20,1,1722079,42590,1
82,1,4637819,42817,0
84,1,6650481,42434,1
24,1,5794607,42696,1
75,1,1082747,42693,0
31,0,2556977,42555,0
79,1,1126775,42825,1
40,0,616856,42516,0
43,0,3630110,42743,0
80,1,748563,42599,1
58,1,344536,42511,1
37,1,940879,42737,1
19,1,2897452,42814,1
46,1,1320228,42437,1
54,0,8212287,42705,1
80,0,6338405,42673,1
76,0,2539972,42404,1
50,0,922990,42745,1
54,1,9535568,42738,1
11,1,2503946,42422,1
6,1,8161065,42425,1
65,0,9496092,42741,1
2,0,5543570,42768,1
14,1,8852887,42419,0
51,0,1314782,42773,0
71,1,8314411,42439,0
74,0,706700,42669,1
78,1,613055,42631,0
88,1,2156946,42516,0
32,1,66348,42556,1
23,1,9743915,42790,1
39,0,2113562,42796,0
90,0,7800018,42551,0
81,1,9914086,42447,1
26,0,6459835,42760,0
92,1,1756805,42692,1
63,1,9880065,42789,0
11,1,9485687,42698,1
72,1,565434,42670,1
84,1,8917700,42735,0
75,1,8503619,42571,0
37,1,3381076,42548,0
84,1,6975400,42724,1
47,0,9472835,42504,0
77,0,9453954,42659,0
82,1,2240884,42559,1
68,1,6336569,42643,0
92,0,9281987,42816,1
42,0,5282807,42615,1
67,1,8176987,42653,0
49,0,7190141,42406,1
67,1,4393022,42563,1
77,1,6309953,42674,0
40,0,4412345,42720,0
69,0,7946256,42790,0
16,1,9208884,42543,0
8,1,1300195,42653,0
54,1,5001756,42523,0
19,0,9580626,42550,0
7,1,2788732,42438,1
80,0,3457406,42805,1
3,0,272210,42814,0
98,1,4885010,42585,1
98,1,9753256,42781,1
89,0,5231143,42511,1
53,1,5307903,42603,1
28,0,1762132,42562,1
44,1,3712985,42516,1
20,1,6174207,42446,0
32,1,8958849,42580,1
52,0,7257306,42743,0
10,1,1477852,42371,1
71,0,2578710,42682,0
98,1,910458,42499,1
87,0,5827915,42767,0
98,0,511717,42424,1
7,0,8931356,42615,1
95,0,9099384,42582,1
82,1,6724910,42613,0
77,0,3919736,42690,0
88,1,6465330,42428,0
20,1,7420324,42449,0
8,0,8285972,42657,1
4,0,9399380,42415,0
37,1,8415145,42707,0
72,0,9397865,42541,1
89,1,382561,42658,0
98,0,5305935,42371,1
35,1,5364217,42436,0
10,0,851121,42436,1
73,0,178389,42611,1
62,0,6580520,42643,1
45,0,9800914,42684,0
8,1,4663644,42698,1
29,0,7636365,42642,1
79,1,6335052,42370,1
26,0,6616920,42466,0
22,0,7513833,42494,1
42,1,4858563,42500,0
41,0,1972220,42501,0
19,1,2048177,42531,1
58,1,4430506,42586,0
69,1,6408111,42497,1
6,1,8634679,42393,1
95,1,409654,42783,1
93,1,1059380,42469,0
37,1,9499809,42712,0
71,0,3520944,42620,0
12,1,9276055,42541,1
5,0,1527947,42462,0
74,0,3293180,42627,1
25,1,5810802,42428,1
24,1,828167,42375,1
48,1,3410834,42700,0
22,0,6275246,42757,0
79,1,2842378,42575,1
2,0,8519511,42700,0
72,0,9723272,42742,0
43,0,164455,42722,0
13,0,6223911,42500,0
45,1,3537702,42710,1
83,1,6017537,42532,0
61,1,6119863,42373,1
35,0,3939652,42703,1
86,0,2543460,42594,1
82,0,1588437,42737,0
49,1,7075245,42742,0
22,0,8703408,42606,1
90,1,1170889,42471,1
12,0,9271329,42641,0
16,1,3219861,42446,0
9,1,962046,42825,1
55,0,8161036,42400,0
4,0,1357135,42489,1
46,0,8250595,42816,1
52,1,2845417,42633,0
98,1,4692800,42502,1
8,1,9515199,42490,0
48,0,8526637,42714,0
76,0,2918395,42418,1
78,0,9327423,42779,1
81,1,177944,42693,0
40,0,2143239,42495,0
74,1,1024345,42817,1
19,0,2432671,42564,1
43,0,76048,42519,0
92,0,4290241,42717,1
41,0,6341398,42617,1
68,1,8903266,42538,0
71,0,7828646,42796,0
48,0,9257624,42797,0
39,1,6381743,42729,1
97,1,608996,42723,1
32,1,4449829,42804,1
88,0,1947682,42493,1
51,1,9712595,42576,1
24,0,344613,42465,0
67,1,3658870,42382,0
46,0,7634476,42625,0
49,0,3086546,42497,1
66,0,4234002,42705,0
83,0,293759,42578,1
14,1,7939642,42506,1
40,0,823444,42628,0
6,1,6159076,42785,0
22,0,4432514,42662,0
88,0,6562602,42654,0
83,1,7652731,42568,1
20,1,1302027,42388,1
30,1,6472191,42384,1
14,0,7263121,42497,1
2,0,4399297,42770,0
17,1,5368467,42410,1
44,0,326535,42779,0
38,0,6098693,42603,0
78,0,8049309,42515,0
45,1,1381825,42784,1
17,1,8714626,42420,1
97,1,1724194,42616,0
91,1,6340786,42426,0
14,0,1247228,42711,0
12,0,3771631,42821,0
40,0,1547806,42730,1
85,1,2836017,42441,0
50,0,5778714,42559,1
47,1,7179922,42641,1
82,1,7562458,42568,1
25,1,1814812,42593,0
3,0,6477240,42453,1
11,1,4205207,42529,0
29,1,7815102,42478,0
44,1,2083064,42512,1
63,1,2228399,42717,1
38,0,6758279,42647,1
79,1,9697089,42377,1
15,1,1807803,42391,0
23,1,4972374,42473,1
18,0,9029032,42653,0
61,0,9846175,42419,1
7,0,4493674,42421,0
21,0,3012168,42602,0
60,0,5835752,42771,1
40,0,5483430,42527,0
22,0,7448056,42635,0
49,1,567337,42467,1
39,0,1076466,42560,0
89,1,5786592,42795,1
74,1,4554583,42664,1
15,1,9529374,42806,0
14,0,3970628,42658,0
93,1,9531898,42702,0
42,0,667080,42525,0
77,1,4677380,42673,0
69,1,190533,42463,1
19,0,6816802,42615,0
73,1,6225595,42799,0
42,0,298650,42572,0
63,1,9476717,42658,0
64,1,6713757,42393,0
81,1,8274525,42381,1
35,1,3978342,42438,0
73,0,4332914,42529,1
20,1,3435160,42441,1
39,1,2790275,42599,1
92,1,5679420,42776,0
66,1,2366090,42399,1
58,1,3440403,42762,1
31,1,9156652,42387,1
23,1,3148008,42806,0
21,1,6019961,42481,1
75,0,2271191,42642,0
53,1,3025789,42736,0
82,0,6755420,42603,1
23,1,7685462,42615,1
11,0,3145723,42768,1
21,1,205107,42729,1
32,0,1003737,42478,1
69,0,5047622,42393,0
39,1,4721212,42654,1
6,1,9538672,42526,0
74,0,5701483,42388,0
59,1,2853793,42819,0
32,0,5567568,42525,1
42,0,9286415,42643,1
91,0,8991368,42401,1
96,1,3813354,42768,0
52,1,6915625,42776,1
47,0,8828391,42439,0
21,0,4230035,42393,1
64,0,3283797,42376,0
42,0,4036085,42549,1
25,1,4239422,42746,0
56,1,9612313,42536,0
30,1,3216427,42707,0
23,1,8692481,42387,0
75,0,5879365,42382,1
91,1,9976354,42429,0
35,0,991819,42667,1
55,1,2401821,42733,0
79,0,2180998,42754,1
78,1,8413826,42802,0
88,1,6897764,42409,1
71,0,6817132,42567,1
51,1,1162029,42461,1
83,0,2190350,42452,0
28,1,9547771,42604,1
12,1,5283471,42370,1
47,0,7659148,42522,1
23,1,8952861,42418,0
14,1,7907316,42601,0
20,1,1284,42439,1
34,1,9013935,42370,0
74,1,5244221,42610,1
6,0,9444925,42708,0
73,0,5012784,42466,1
38,1,9454221,42769,0
81,0,7396538,42683,0
29,1,8844454,42559,0
81,1,8879719,42782,1
61,1,5044901,42433,1
39,0,4033791,42463,1
92,1,92909,42505,0
79,0,2116832,42519,0
26,0,5085301,42581,1
22,1,2104539,42653,0
47,0,4055849,42483,1
90,0,9293201,42589,1
29,1,2495227,42791,0
88,1,3120031,42727,0
16,1,9286746,42459,0
94,1,360765,42516,0
15,1,8032832,42477,1
38,1,1079050,42543,0
7,1,8373194,42795,0
91,1,4091587,42633,1
80,0,6955709,42378,1
56,0,4826529,42416,1
39,0,401238,42463,1
98,0,3898987,42736,0
91,0,5211309,42454,1
25,0,3829451,42714,0
70,1,8595803,42602,0
3,0,6108989,42651,1
35,1,6430305,42666,1
25,0,9152863,42448,0
60,1,6656139,42386,0
56,1,4649953,42373,0
20,0,7079076,42492,0
86,0,7343551,42612,0
16,1,8364513,42544,0
25,0,5744226,42409,1
90,1,8201924,42741,1
5,0,7219422,42824,0
29,0,2563282,42790,1
18,0,3295715,42447,0
74,0,3338484,42624,0
23,0,6494384,42533,1
58,0,6183195,42560,0
73,1,2471341,42682,1
59,1,7462983,42683,1
7,0,7081289,42633,0
32,0,5444598,42631,1
27,0,4068014,42781,1
76,1,3734716,42549,1
4,0,3276868,42450,0
74,0,8923363,42558,0
48,1,1459844,42376,1
83,0,7299261,42455,1
65,1,575988,42639,1
46,0,9820645,42779,0
25,0,7521786,42571,1
73,0,2502734,42539,1
81,0,1038077,42470,1
18,1,780545,42723,0
31,1,6211872,42420,0
43,0,4918763,42478,0
51,0,8005804,42541,1
72,0,4209688,42816,1
61,1,1547619,42406,0
28,0,5373065,42375,1
24,1,7273403,42451,1
15,0,8753003,42766,1
81,0,1194711,42379,1
19,1,6418922,42440,1
30,0,2960284,42530,0
5,0,822835,42400,0
40,0,7349773,42602,1
55,0,1990634,42595,0
90,0,1553754,42773,1
91,0,4352273,42760,0
63,0,5650494,42525,1
64,0,3316128,42432,0
17,1,3567624,42430,0
7,1,1110303,42723,0
44,1,5133924,42559,0
10,1,4963015,42425,1
20,0,7895714,42622,1
51,0,4872904,42481,1
50,0,817136,42613,1
38,0,8815785,42711,1
18,1,8754400,42391,1
67,1,4196372,42594,1
78,0,2984457,42631,0
53,0,9622475,42433,1
14,1,9921670,42550,1
97,0,6907461,42397,0
40,0,1450569,42685,1
41,0,2793072,42700,1
28,0,3581920,42570,1
13,0,3873508,42758,0
71,0,3237011,42453,0
14,1,1684225,42777,1
14,0,4862237,42677,0
20,0,2135986,42564,0
5,0,6767083,42696,1
93,1,5171998,42477,0
72,1,9432051,42571,1
51,1,2589109,42492,0
3,0,3846021,42634,1
54,0,7944753,42781,1
54,0,1233763,42461,0
29,0,1562338,42768,1
21,0,8649704,42635,1
29,1,9416402,42417,1
60,1,9226145,42673,0
97,1,7312837,42553,1
28,1,3780960,42553,1
52,1,6985421,42506,1
49,0,3684311,42593,0
4,0,3857269,42657,1
81,0,6948710,42386,1
20,1,4113605,42687,1
24,0,7062062,42559,0
66,0,2488725,42562,0
72,1,8126151,42774,0
6,1,2746301,42730,1
89,1,6204165,42554,0
53,1,8868336,42544,0
8,1,7603497,42533,0
80,1,8082601,42616,0
92,1,5537627,42463,1
28,1,4394041,42662,0
54,0,8252902,42666,0
63,0,2378704,42497,0
94,1,6155712,42402,0
62,0,2158292,42458,1
72,1,8840230,42450,0
73,1,9353824,42399,1
40,1,1953428,42544,0
31,1,9015736,42467,1
86,1,8855220,42411,0
23,0,2665270,42386,0
86,0,717288,42779,0
53,0,2164019,42758,0
85,0,7758472,42563,0
47,1,6073325,42428,0
71,0,8943342,42413,1
27,0,1191332,42750,1
22,0,1155695,42808,1
85,0,5784894,42697,0
14,1,2429869,42598,1
59,1,8425714,42623,0
10,0,6597438,42652,0
97,1,3810600,42822,0
59,1,447163,42764,1
67,0,3014281,42387,0
98,1,1380726,42381,1
14,1,7549593,42758,1
77,0,957118,42813,1
5,0,2272513,42429,1
88,0,2759130,42443,1
96,0,6616324,42439,0
92,1,271628,42654,0
65,1,3887227,42784,0
15,1,6194696,42459,0
36,0,3674093,42429,0
96,0,5025047,42534,1
87,0,7205809,42390,0
51,1,1302453,42641,0
51,1,5420625,42374,0
60,0,9496770,42536,0
53,0,5203118,42720,0
21,0,9348898,42588,1
21,1,9953285,42792,1
80,1,682464,42712,0
70,0,7711560,42438,1
2,1,5226095,42702,0
3,0,8139751,42421,0
51,1,6598062,42380,1
26,1,1934823,42505,1
92,0,4352212,42687,1
38,1,331202,42727,0
71,1,4655016,42478,1
86,0,4315415,42493,0
26,0,1903615,42739,1
58,0,6080179,42747,0
30,1,9967467,42677,0
33,0,1916827,42427,1
77,1,98624,42404,0
39,0,2250219,42723,1
18,1,8914023,42744,0
42,0,1630125,42547,0
53,0,1999819,42506,0
38,1,5394245,42599,0
13,0,9000575,42403,1
38,1,6800746,42450,1
88,1,1209351,42564,1
75,1,3437831,42628,0
68,0,8783145,42410,1
62,1,3421598,42723,0
2,0,7611645,42562,1
20,0,897580,42567,1
87,1,5894623,42389,0
37,1,2845169,42650,0
96,0,2530924,42674,0
43,0,7349194,42734,1
49,1,2175482,42534,1
31,1,7029431,42515,1
6,1,7899784,42481,1
57,0,7212441,42537,1
4,0,71469,42557,0
53,0,9157631,42748,1
76,1,5492105,42606,0
40,0,4800428,42509,0
3,1,2616198,42450,1
67,0,9866782,42628,0
22,1,5059404,42505,1
45,0,2679711,42675,1
69,1,9840336,42522,0
57,0,1172618,42466,0
67,1,6590283,42535,1
47,0,7536606,42822,1
37,0,6260621,42383,1
52,0,7166157,42733,1
9,0,1616948,42593,0
72,0,3800800,42745,1
46,1,2670950,42680,0
89,1,235491,42678,0
27,0,8723419,42391,0
67,1,7087968,42703,0
91,1,3398779,42717,0
84,1,8833124,42767,0
64,0,6940545,42700,1
74,1,5594776,42582,0
92,1,6189853,42399,0
70,0,4109253,42737,0
39,1,3220126,42806,1
93,0,7677060,42812,0
29,0,6750387,42679,1
58,0,3651747,42456,1
55,0,8919884,42742,1
83,0,1355754,42464,1
75,1,6303646,42748,0
48,1,9152733,42404,0
46,1,3623274,42732,0
62,1,7436116,42417,1
91,0,6496519,42469,1
78,1,6165761,42411,0
62,1,6175817,42420,1
44,1,3440184,42688,0
24,0,2818669,42706,1
89,0,464570,42597,1
53,1,5964200,42823,1
62,0,7560556,42730,1
1,1,3560659,42605,1
64,0,6419491,42787,1
3,1,7623418,42579,0
97,0,5912259,42641,1
66,1,1423317,42619,1
24,0,4181915,42813,1
15,0,433076,42377,0
33,0,5864714,42551,1
30,1,3395741,42742,0
61,0,2080696,42559,1
49,1,5596150,42794,1
83,0,4629444,42818,0
69,0,2043396,42625,0
55,1,4831453,42770,1
31,0,5854383,42526,0
45,0,84851,42760,0
16,0,2404130,42608,1
54,1,7647756,42435,0
69,0,4154023,42519,0
2,1,1367260,42493,1
21,0,8734396,42798,1
71,0,3822059,42627,0
30,1,7586096,42459,0
34,1,4436575,42476,0
16,1,6235958,42584,1
10,1,2816024,42657,0
31,0,4441539,42467,0
65,0,207919,42679,0
34,0,9856457,42469,0
62,0,4370506,42488,0
50,0,6188891,42816,1
21,1,2216249,42641,0
18,1,1116029,42380,1
75,0,9721624,42798,1
55,1,921993,42556,1
32,0,5485791,42791,1
66,1,9482438,42508,1
88,1,9122427,42710,1
46,0,226608,42669,0
43,0,6608440,42518,0
42,1,3632895,42593,1
35,1,1292615,42529,0
85,1,6978159,42377,0
56,0,7205927,42421,0
34,0,3726224,42625,1
98,0,8188524,42400,0
55,1,2914792,42796,1
67,1,2554842,42505,1
28,1,4305364,42612,0
24,0,2176677,42786,1
71,1,4987218,42537,1
30,1,8251696,42565,1
79,0,2562638,42476,1
40,0,7112706,42406,0
62,0,2479526,42659,0
8,0,5578192,42391,0
73,1,4001356,42505,1
9,0,1739816,42500,0
29,0,5374135,42824,1
66,1,924299,42652,1
72,1,7696540,42694,1
46,1,9519410,42513,1
37,0,2825116,42412,0
77,0,1443196,42703,1
26,1,3389226,42437,1
83,0,9825104,42551,0
72,1,8616440,42787,1
87,1,3719074,42562,0
35,0,9716586,42427,1
84,0,7073623,42779,1
44,1,5359701,42795,1
67,0,3768285,42793,0
5,0,5138953,42524,1
18,0,2775372,42541,0
25,0,2791346,42400,1
86,0,8374136,42380,0
47,0,5920716,42482,0
66,0,8822647,42507,1
76,0,4603037,42771,0
91,1,4722013,42572,0
11,0,1402691,42626,0
80,0,5010135,42638,0
37,0,1214099,42589,0
67,0,1547868,42720,0
12,0,2311214,42419,1
70,1,9631153,42371,0
56,0,4447271,42378,0
19,1,3404736,42656,0
78,0,8726064,42612,1
45,0,3547873,42500,1
28,0,3154129,42515,1
96,1,273036,42582,1
22,1,8934866,42408,0
25,1,3797070,42689,1
16,1,1335492,42512,1
79,1,1374709,42536,1
22,1,3420695,42419,0
20,1,3972251,42558,0
95,0,5498022,42739,0
55,0,2170178,42773,1
66,1,6937531,42792,0
92,0,1659253,42729,1
58,0,2090936,42430,1
94,1,8943537,42713,1
40,1,4649265,42707,0
52,0,3916797,42435,1
38,0,8755925,42568,1
8,0,8943890,42561,1
80,0,9532130,42400,0
34,0,1958281,42675,0
54,0,7571692,42561,0
39,1,7123653,42481,1
11,0,5259686,42767,0
34,0,108786,42801,1
6,0,5550356,42735,1
53,0,2141220,42412,0
77,1,212651,42747,0
30,1,5970615,42500,1
9,1,3001887,42725,0
35,1,2962440,42706,0
68,0,6206628,42559,0
92,0,6890213,42414,1
88,0,8909008,42634,1
2,0,649606,42388,0
60,1,5526983,42607,0
79,0,4128572,42607,1
54,0,1739808,42513,1
67,0,821244,42409,1
37,0,9622430,42644,1
30,0,7374997,42544,0
65,0,2248895,42436,0
4,1,1141597,42402,1
44,0,6387802,42816,0
24,0,5622951,42387,1
7,1,4867932,42675,1
78,0,40650,42580,1
20,0,6431933,42559,1
66,0,5138540,42771,0
85,1,2191761,42747,0
87,1,6285155,42537,1
22,0,1921085,42381,0
58,1,8223254,42493,0
58,1,1227754,42525,0
71,0,3072706,42754,1
89,1,3110575,42727,0
73,1,9995788,42794,1
37,0,9478146,42512,1
71,0,3616513,42781,0
96,0,6283689,42386,0
34,1,7072825,42436,0
55,0,9642560,42776,1
73,0,1116992,42699,0
26,0,1659612,42742,1
18,0,8522483,42799,0
58,1,9390702,42661,1
48,0,6179215,42432,1
38,0,8464335,42755,0
84,1,8357382,42748,1
83,1,894220,42755,1
81,1,4717573,42784,1
47,0,5997796,42728,1
22,1,2807490,42454,1
59,1,3231002,42575,0
4,1,5310836,42808,1
31,0,8959593,42761,0
74,1,951489,42688,1
14,0,1881313,42733,0
74,1,6221544,42805,1
74,0,8307764,42402,1
89,0,3446925,42392,0
86,1,5077844,42507,0
93,0,1991016,42580,1
92,0,4341262,42508,0
50,0,4618333,42527,0
37,1,9034449,42445,1
61,1,6150591,42767,1
4,0,4695630,42802,1
44,1,6053877,42695,0
15,0,2535215,42728,0
34,0,4922913,42721,0
50,0,1731920,42599,1
89,1,7018693,42487,0
41,1,5071143,42821,0
32,1,9964276,42710,1
34,1,1360224,42386,0
64,1,5112219,42657,1
98,1,1775608,42780,1
72,1,8084440,42483,1
41,1,8827401,42496,0
58,1,6840074,42474,0
47,1,5415584,42370,0
43,0,5811276,42478,1
18,1,1081128,42426,0
82,1,1776483,42530,0
25,1,7966655,42598,1
30,1,7067123,42455,1
92,0,4644447,42605,0
97,1,6191128,42419,1
4,0,3760918,42730,1
84,1,6628547,42680,0
75,1,9503805,42536,0
24,0,4937131,42379,0
38,0,4993393,42627,0
9,0,2115678,42493,0
8,0,8963358,42672,0
47,1,3795766,42420,1
66,0,3751400,42392,0
96,1,8207507,42617,1
14,1,7371936,42807,1
92,0,4014647,42553,0
75,1,6625913,42513,0
65,1,4894719,42745,0
94,1,1013517,42710,1
96,0,2463961,42541,1
17,1,5492552,42555,0
89,1,7329557,42392,0
79,1,2615343,42509,1
92,0,1029123,42711,0
23,0,2304137,42371,0
71,1,6224033,42802,0
21,1,3397286,42677,1
78,0,7244969,42753,1
43,0,5937361,42693,1
47,0,3326538,42819,1
89,0,9819421,42542,1
84,0,6011155,42487,0
23,0,1426898,42492,0
37,1,6291129,42722,0
77,0,5282686,42623,1
30,1,4653791,42470,1
20,1,6446660,42606,0
62,0,987894,42587,0
30,1,3576742,42568,0
78,0,9648929,42439,0
42,0,5036778,42714,1
16,0,2265467,42588,1
29,1,7420491,42817,0
32,0,8531145,42825,1
72,1,1527752,42781,1
22,1,5276258,42702,1
43,1,9798459,42769,1
36,0,6594709,42615,1
93,1,1528324,42433,0
19,0,3896511,42624,1
63,0,845871,42481,1
35,1,1735645,42760,0
5,0,4165056,42660,0
6,0,6778099,42507,0
76,0,4698591,42423,1
3,0,9037424,42464,0
64,0,6935396,42664,1
68,1,4832741,42825,0
80,0,9208716,42452,0
60,1,1395329,42652,1
61,0,2613485,42608,0
36,1,4261047,42610,0
52,0,2644298,42593,1
36,1,445606,42532,1
65,1,6405110,42414,0
18,0,9851714,42495,0
29,1,7996067,42798,0
80,1,4368368,42497,0
53,0,2558887,42411,1
67,1,4292706,42702,1
75,0,1921595,42508,0
73,0,2601026,42753,0
46,0,5856337,42481,0
23,1,1231693,42745,1
65,1,6865095,42786,1
93,1,4970558,42813,0
74,0,9375354,42479,1
29,1,64595,42653,1
38,0,7783166,42563,1
29,0,4446301,42741,1
26,1,5858468,42812,0
89,1,6398981,42821,1
18,0,9871142,42531,0
7,1,1629531,42450,0
40,1,2175581,42586,1
24,0,9788891,42657,1
23,1,9569869,42485,0
3,0,3411997,42371,1
40,1,5621171,42619,0
84,0,8219485,42522,0
61,0,9188687,42797,0
94,1,5053782,42771,0
13,1,6939962,42748,1
87,0,9228680,42737,1
66,1,4191864,42581,0
86,0,6819642,42569,0
20,1,3749971,42640,0
82,0,9439362,42503,0
88,1,3463583,42387,1
23,1,3295254,42480,1
20,1,8822308,42428,0
94,1,5607439,42636,1
18,1,939543,42578,1
24,0,9684818,42525,1
76,0,8953772,42703,0
27,1,2988951,42379,0
30,0,8630598,42430,0
60,1,3139473,42769,1
49,0,4671791,42554,0
93,0,1482194,42616,1
76,0,7428241,42576,1
62,1,1007798,42572,0
18,0,681603,42812,0
95,0,5551497,42783,0
87,1,3393184,42739,0
67,1,467014,42441,1
11,0,3574477,42565,1
98,0,1210527,42463,0
14,0,248509,42452,1
14,1,4015393,42723,1
94,0,3370053,42735,0
94,1,5041741,42423,0
52,1,6610347,42506,1
78,1,1635892,42639,1
86,0,6801401,42518,1
92,0,1625548,42665,0
74,0,2549623,42736,0
87,1,5664865,42800,0
12,0,1616470,42537,1
55,1,6611887,42627,0
26,1,5602778,42716,1
59,0,64148,42458,1
46,1,6144689,42550,0
7,1,2618074,42676,0
88,1,8590912,42685,1
2,1,9153018,42774,1
88,1,2492042,42380,1
28,0,4239899,42625,0
64,1,3614905,42797,1
33,0,298866,42651,0
93,1,4814010,42543,1
54,0,9133337,42678,1
63,0,9730276,42464,0
49,0,6496526,42790,0
25,1,8114898,42464,0
82,0,8269010,42435,0
49,0,3870191,42397,1
20,0,7704511,42492,0
93,0,4874342,42430,0
74,0,7616954,42781,0
84,0,9899251,42788,1
92,0,957488,42441,0
23,1,7513815,42507,0
67,1,7988476,42791,0
31,1,4155332,42735,0
7,1,5509094,42657,1
50,1,5267772,42753,0
95,0,5689979,42734,0
87,0,1777401,42536,0
82,1,1007661,42587,0
87,0,8382573,42512,0
25,0,5326379,42507,0
11,0,6429631,42556,1
93,1,5922583,42410,0
37,0,4886942,42595,0
2,1,4627499,42763,0
61,0,9602021,42742,0
6,1,3164990,42747,1
35,1,4147090,42812,0
76,0,7307162,42789,1
76,0,6464498,42674,0
86,1,5306885,42402,0
60,1,5513541,42676,1
92,0,4966622,42428,1
64,0,9963305,42637,1
25,1,8838730,42560,1
81,0,7002368,42472,1
95,0,1008244,42768,1
33,1,5119689,42449,0
71,1,9769280,42524,1
95,1,6725131,42783,1
19,0,9249430,42776,0
40,0,1160776,42758,1
69,0,277938,42470,1
67,0,137353,42444,0
26,0,5817956,42447,1
44,1,5480187,42748,1
67,1,9272666,42371,1
15,1,7993619,42616,1
70,1,4878533,42532,1
10,1,1148674,42673,0
25,0,5128238,42651,1
92,1,5736398,42373,1
20,0,7372470,42566,0
5,0,9225440,42395,0
